title,genre_bucket,user_segment,avg_aesthetic_score,predicted_ctr
Pinkfong & Baby Shark's Space Adventure,Children & Family Movies,action_viewer,5.38,0.3071
The Magicians,Dramas,family_viewer,5.465,0.3663
"El patrón, radiografía de un crimen",Dramas,drama_viewer,5.465,0.3782
The Vanished,Thrillers,action_viewer,5.332,0.452
Tribhanga - Tedhi Medhi Crazy,Dramas,drama_viewer,5.465,0.3782
What Would Sophia Loren Do?,Documentaries,action_viewer,5.408,0.4576
Wish You,Dramas,drama_viewer,5.465,0.3782
Tanda Tanya,Dramas,drama_viewer,5.465,0.3782
The Heartbreak Club,Comedies,drama_viewer,5.241,0.4433
An Imperfect Murder,Dramas,action_viewer,5.465,0.3221
Night Stalker: The Hunt for a Serial Killer,Other,family_viewer,5.282,0.4693
Al acecho,International Movies,drama_viewer,5.472,0.3047
Chris Rock Total Blackout: The Tamborine Extended Cut,Other,drama_viewer,5.282,0.4623
Extraction,Action & Adventure,action_viewer,5.498,0.2998
Last Tango in Halifax,Other,drama_viewer,5.282,0.4587
"Crack: Cocaine, Corruption & Conspiracy",Documentaries,action_viewer,5.408,0.4576
The Intouchables,Comedies,drama_viewer,5.241,0.4433
Apaharan,Dramas,drama_viewer,5.465,0.3782
BluffMaster!,Comedies,drama_viewer,5.241,0.4433
Charming,Children & Family Movies,action_viewer,5.38,0.3071
Creating The Queen's Gambit,Documentaries,action_viewer,5.408,0.4576
Gangaajal,Dramas,drama_viewer,5.465,0.3782
Inside the World’s Toughest Prisons,Other,drama_viewer,5.282,0.4587
Is Love Enough? Sir,Dramas,drama_viewer,5.465,0.3782
Freedom Writers,Dramas,action_viewer,5.465,0.3221
Mighty Little Bheem: Kite Festival,Other,drama_viewer,5.282,0.4587
Pretend It’s a City,Other,family_viewer,5.282,0.4693
Stuck Apart,Comedies,drama_viewer,5.241,0.4433
The Idhun Chronicles,Other,drama_viewer,5.282,0.4587
100% Halal,Dramas,drama_viewer,5.465,0.3782
Leap!,Children & Family Movies,action_viewer,5.38,0.3029
Pieces of a Woman,Dramas,action_viewer,5.465,0.3221
Ratones Paranoicos: The Band that Rocked Argentina,Documentaries,drama_viewer,5.408,0.4623
Surviving Death,Other,family_viewer,5.282,0.4693
Tony Parker: The Final Shot,Documentaries,drama_viewer,5.408,0.4623
Green Lantern,Action & Adventure,action_viewer,5.498,0.2998
History of Swear Words,Other,family_viewer,5.282,0.4693
Nailed It! Mexico,International Movies,drama_viewer,5.472,0.2976
Hello Brother,Action & Adventure,action_viewer,5.498,0.3519
Korean Pork Belly Rhapsody,Other,drama_viewer,5.282,0.4587
QB1: Beyond the Lights,Other,family_viewer,5.282,0.4693
Playing for Keeps,Comedies,drama_viewer,5.241,0.3591
Asphalt Burning,Action & Adventure,action_viewer,5.498,0.3519
Bad Grandpa .5,Comedies,drama_viewer,5.241,0.3591
Case 39,Other,action_viewer,5.282,0.4576
Cobra Kai,Other,family_viewer,5.282,0.4693
House Party,Comedies,drama_viewer,5.241,0.3591
Dream Home Makeover,Other,family_viewer,5.282,0.4693
Eddie Murphy: Raw,Other,action_viewer,5.282,0.4576
Full Out 2: You Got This!,Children & Family Movies,action_viewer,5.38,0.3071
Gimme Shelter,Dramas,action_viewer,5.465,0.3221
Good Burger,Children & Family Movies,action_viewer,5.38,0.3071
Good Hair,Documentaries,action_viewer,5.408,0.4576
Headspace Guide to Meditation,Other,family_viewer,5.282,0.4693
Into the Wild,Action & Adventure,action_viewer,5.498,0.2998
Jenni Rivera: Mariposa de Barrio,Other,family_viewer,5.282,0.4693
London Heist,Action & Adventure,action_viewer,5.498,0.3519
House Party 2,Comedies,drama_viewer,5.241,0.3591
Mean Girls 2,Comedies,drama_viewer,5.241,0.3591
Monarca,International Movies,drama_viewer,5.472,0.2642
Mystic Pizza,Comedies,drama_viewer,5.241,0.3591
Running Man,Other,drama_viewer,5.282,0.4587
The Cat in the Hat Knows a Lot About That!,Other,family_viewer,5.282,0.4693
The Creative Brain,Documentaries,action_viewer,5.408,0.4576
The Haunted Hathaways,Other,family_viewer,5.282,0.4693
The Minimalists: Less Is Now,Documentaries,action_viewer,5.408,0.4576
Unknown,Action & Adventure,action_viewer,5.498,0.2998
What Happened to Mr. Cha?,Comedies,drama_viewer,5.241,0.4433
House Party 3,Comedies,drama_viewer,5.241,0.3591
What's Eating Gilbert Grape,Other,action_viewer,5.282,0.4576
Alaska Is a Drag,Dramas,action_viewer,5.465,0.3221
Best of Stand-Up 2020,Other,drama_viewer,5.282,0.4623
Bobby Jasoos,Comedies,drama_viewer,5.241,0.4433
Chilling Adventures of Sabrina,Other,family_viewer,5.282,0.4693
Tarung Sarung,Action & Adventure,action_viewer,5.498,0.3519
Too Handsome to Handle,Comedies,drama_viewer,5.241,0.4433
Best Leftovers Ever!,Other,family_viewer,5.282,0.4693
Dare Me,Other,family_viewer,5.282,0.4693
Equinox,International Movies,drama_viewer,5.472,0.2976
How to Be a Cowboy,Other,drama_viewer,5.282,0.4587
SanPa: Sins of the Savior,Other,drama_viewer,5.282,0.4587
Still Game,Other,drama_viewer,5.282,0.4587
The Rope Curse 2,Other,drama_viewer,5.282,0.4623
Transformers: War for Cybertron: Earthrise,Other,drama_viewer,5.282,0.4587
A Love So Beautiful,International Movies,drama_viewer,5.472,0.2642
Cops and Robbers,Dramas,action_viewer,5.465,0.3221
Rango,Children & Family Movies,action_viewer,5.38,0.3071
Death to 2020,Comedies,drama_viewer,5.241,0.3591
Sakho & Mangane,Other,drama_viewer,5.282,0.4587
DNA,Dramas,drama_viewer,5.465,0.3782
HQ Barbers,Other,drama_viewer,5.282,0.4587
Regiment Diaries,Other,drama_viewer,5.282,0.4587
The Magic School Bus Rides Again In the Zone,Children & Family Movies,action_viewer,5.38,0.3029
AK vs AK,Comedies,drama_viewer,5.241,0.4433
Bridgerton,Other,family_viewer,5.282,0.4693
Isa Pa with Feelings,International Movies,drama_viewer,5.472,0.3047
We Can Be Heroes,Children & Family Movies,action_viewer,5.38,0.3071
Bridezilla,Comedies,drama_viewer,5.241,0.4433
Cemara's Family,Children & Family Movies,action_viewer,5.38,0.3029
"Hello, Love, Goodbye",Dramas,drama_viewer,5.465,0.3782
The History of Future Folk,Action & Adventure,action_viewer,5.498,0.2998
Crime Stories: India Detectives,Other,drama_viewer,5.282,0.4587
I Got the Hook Up,Action & Adventure,action_viewer,5.498,0.2998
The Midnight Sky,Dramas,action_viewer,5.465,0.3221
Your Name Engraved Herein,Dramas,drama_viewer,5.465,0.3782
After We Collided,Dramas,action_viewer,5.465,0.3221
London Hughes: To Catch a D*ck,Other,action_viewer,5.282,0.4576
Lovestruck in the City,International Movies,drama_viewer,5.472,0.2642
QLIMAX THE SOURCE,Other,drama_viewer,5.282,0.4623
Rhyme Time Town Singalongs,Other,family_viewer,5.282,0.4693
Shaun the Sheep,Other,family_viewer,5.282,0.4693
Shaun the Sheep: The Farmer’s Llamas,Children & Family Movies,action_viewer,5.38,0.3029
Timmy Time,Other,drama_viewer,5.282,0.4587
In Too Deep,Thrillers,action_viewer,5.332,0.452
"Ariana grande: excuse me, i love you",Documentaries,action_viewer,5.408,0.4576
The Con Is On,Comedies,drama_viewer,5.241,0.3591
Mohamed Hussein,Comedies,drama_viewer,5.241,0.4433
Rhys Nicholson Live at the Athenaeum,Other,drama_viewer,5.282,0.4623
Atlas Shrugged: Part II,Dramas,action_viewer,5.465,0.3221
Diamond City,Other,drama_viewer,5.282,0.4587
Guest House,Comedies,drama_viewer,5.241,0.3591
Home for Christmas,International Movies,drama_viewer,5.472,0.2642
Ma Rainey's Black Bottom,Dramas,action_viewer,5.465,0.3221
Ma Rainey's Black Bottom: A Legacy Brought to Screen,Documentaries,drama_viewer,5.408,0.4623
Initial D,Action & Adventure,action_viewer,5.498,0.3519
Mukhsin,Children & Family Movies,action_viewer,5.38,0.3029
Paava Kadhaigal,International Movies,drama_viewer,5.472,0.2642
Rabun,Dramas,drama_viewer,5.465,0.3782
Talentime,Dramas,drama_viewer,5.465,0.3782
An Unremarkable Christmas,Comedies,drama_viewer,5.241,0.4433
Braven,Action & Adventure,action_viewer,5.498,0.3519
Eggnoid: Love & Time Portal,Dramas,drama_viewer,5.465,0.3782
Love You to the Stars and Back,Comedies,drama_viewer,5.241,0.4433
Morphle,Other,drama_viewer,5.282,0.4587
Run On,International Movies,drama_viewer,5.472,0.2642
Janoskians: Untold and Untrue,Comedies,drama_viewer,5.241,0.3591
Sakaling Maging Tayo,International Movies,drama_viewer,5.472,0.3047
Schulz Saves America,Other,family_viewer,5.282,0.4693
The Wedding Shaman,Dramas,drama_viewer,5.465,0.3782
Anitta: Made In Honório,Other,drama_viewer,5.282,0.4587
BREAK IT ALL: The History of Rock in Latin America,Other,drama_viewer,5.282,0.4587
Bwakaw,Dramas,action_viewer,5.465,0.3221
How To Ruin Christmas,International Movies,drama_viewer,5.472,0.2642
Incarnate,Other,action_viewer,5.282,0.4576
Lee Daniels' The Butler,Dramas,action_viewer,5.465,0.3221
Marvel Anime: Wolverine,Other,family_viewer,5.282,0.4693
Kid-E-Cats,Other,drama_viewer,5.282,0.4587
Marvel Anime: X-Men,Other,drama_viewer,5.282,0.4587
Nocturnal Animals,Dramas,action_viewer,5.465,0.3221
The Ripper,Other,drama_viewer,5.282,0.4587
Vir Das: Outside In - The Lockdown Special,Other,drama_viewer,5.282,0.4623
Black Ink Crew New York,Other,family_viewer,5.282,0.4693
Grizzlies,Dramas,drama_viewer,5.465,0.3782
Pup Academy,Other,family_viewer,5.282,0.4693
Song Exploder,Other,family_viewer,5.282,0.4693
Teen Mom 2,Other,family_viewer,5.282,0.4693
The Challenge,Other,family_viewer,5.282,0.4693
Kuroko's Basketball,Other,drama_viewer,5.282,0.4587
The Professor and the Madman,Dramas,action_viewer,5.465,0.3221
A California Christmas,Comedies,drama_viewer,5.241,0.3591
Hilda,Other,family_viewer,5.282,0.4693
Tiny Pretty Things,Dramas,family_viewer,5.465,0.3663
The Netflix Afterparty: The Best Shows of The Worst Year,Comedies,drama_viewer,5.241,0.3591
Children of Adam,International Movies,drama_viewer,5.472,0.2642
Grizzy et les Lemmings,Other,drama_viewer,5.282,0.4587
A Trash Truck Christmas,Children & Family Movies,action_viewer,5.38,0.3029
Canvas,Children & Family Movies,action_viewer,5.38,0.3071
Giving Voice,Documentaries,action_viewer,5.408,0.4576
Labyrinth,Action & Adventure,action_viewer,5.498,0.2998
The Mess You Leave Behind,International Movies,drama_viewer,5.472,0.2642
The Prom,Comedies,drama_viewer,5.241,0.3591
Torbaaz,Dramas,drama_viewer,5.465,0.3782
Alice in Borderland,International Movies,drama_viewer,5.472,0.2642
Funny Boy,Dramas,action_viewer,5.465,0.3221
Futmalls.com,Other,drama_viewer,5.282,0.4587
Just The Way You Are,International Movies,drama_viewer,5.472,0.3047
She's the One,Dramas,drama_viewer,5.465,0.3782
The Panti Sisters,Comedies,drama_viewer,5.241,0.4433
"Kalel, 15",Dramas,drama_viewer,5.465,0.3782
Letters to Juliet,Comedies,drama_viewer,5.241,0.3591
Masameer Classics,International Movies,drama_viewer,5.472,0.2642
Once Upon a Time,International Movies,drama_viewer,5.472,0.2642
Rose Island,Comedies,drama_viewer,5.241,0.4433
The Big Show Show,Other,family_viewer,5.282,0.4693
The Expanding Universe of Ashley Garcia,Other,family_viewer,5.282,0.4693
The Surgeon's Cut,Other,family_viewer,5.282,0.4693
André & his olive tree,Documentaries,drama_viewer,5.408,0.4623
Bobbleheads The Movie,Children & Family Movies,action_viewer,5.38,0.3071
Emicida: AmarElo - It’s All For Yesterday,Documentaries,drama_viewer,5.408,0.4623
Juman,International Movies,drama_viewer,5.472,0.2642
Level 16,Other,drama_viewer,5.282,0.4623
Mr. Iglesias,Comedies,drama_viewer,5.241,0.3829
Spirit Riding Free: Ride Along Adventure,Children & Family Movies,action_viewer,5.38,0.3071
Super Monsters: Santa’s Super Monster Helpers,Children & Family Movies,action_viewer,5.38,0.3029
Triple 9,Dramas,action_viewer,5.465,0.3221
100 Days My Prince,International Movies,drama_viewer,5.472,0.2642
Ava,Action & Adventure,action_viewer,5.498,0.2998
Manhunt: Deadly Games,Other,drama_viewer,5.282,0.4587
Room 2806: The Accusation,Other,drama_viewer,5.282,0.4587
Detention,International Movies,drama_viewer,5.472,0.2642
Mighty Express: A Mighty Christmas,Children & Family Movies,action_viewer,5.38,0.3029
Love Don't Cost a Thing,Comedies,drama_viewer,5.241,0.3591
Bhaag Beanie Bhaag,International Movies,drama_viewer,5.472,0.2642
Big Mouth,Comedies,drama_viewer,5.241,0.3829
Captain Underpants Mega Blissmas,Children & Family Movies,action_viewer,5.38,0.3071
Christmas Crossfire,Comedies,drama_viewer,5.241,0.4433
Kings of Jo'Burg,Other,drama_viewer,5.282,0.4587
Leyla Everlasting,Comedies,drama_viewer,5.241,0.4433
MANK,Dramas,action_viewer,5.465,0.3221
The Great British Baking Show: Holidays,Other,drama_viewer,5.282,0.4587
You Are My Home,Children & Family Movies,action_viewer,5.38,0.3071
Between Maybes,Dramas,drama_viewer,5.465,0.3782
Dear White People,Comedies,drama_viewer,5.241,0.3829
Love in a Puff,Comedies,drama_viewer,5.241,0.4433
Break,Comedies,drama_viewer,5.241,0.4433
Chico Bon Bon and the Very Berry Holiday,Children & Family Movies,action_viewer,5.38,0.3029
Just Another Christmas,Comedies,drama_viewer,5.241,0.4433
Must Be... Love,Comedies,drama_viewer,5.241,0.4433
Alien Worlds,Other,drama_viewer,5.282,0.4587
Ari Eldjárn: Pardon My Icelandic,Other,drama_viewer,5.282,0.4623
Check The Store Next Door: The Next Chapter,International Movies,drama_viewer,5.472,0.2642
Fierce,Comedies,drama_viewer,5.241,0.4433
Hazel Brugger: Tropical,Other,drama_viewer,5.282,0.4623
3 Days to Kill,Action & Adventure,action_viewer,5.498,0.2998
Major Dad,Comedies,drama_viewer,5.241,0.3829
Angela's Christmas Wish,Children & Family Movies,action_viewer,5.38,0.3071
Angels & Demons,Thrillers,action_viewer,5.332,0.452
Are You The One,Other,family_viewer,5.282,0.4693
Chef,Comedies,drama_viewer,5.241,0.3591
Effie Gray,Dramas,drama_viewer,5.465,0.3782
Gormiti,Other,drama_viewer,5.282,0.4587
Ink Master,Other,family_viewer,5.282,0.4693
Monster House,Children & Family Movies,action_viewer,5.38,0.3071
Natalie Palamides: Nate - A One Man Show,Comedies,drama_viewer,5.241,0.3591
Octonauts,Other,family_viewer,5.282,0.4693
Mars Attacks!,Comedies,drama_viewer,5.241,0.3591
Oddbods,Other,drama_viewer,5.282,0.4587
Peppermint,Action & Adventure,action_viewer,5.498,0.2998
Quigley Down Under,Action & Adventure,action_viewer,5.498,0.2998
Stargate SG-1,Other,family_viewer,5.282,0.4693
The Bachelorette,Other,family_viewer,5.282,0.4693
The Da Vinci Code,Thrillers,action_viewer,5.332,0.452
The Guest,International Movies,drama_viewer,5.472,0.2642
The Happytime Murders,Action & Adventure,action_viewer,5.498,0.2998
The Holiday Movies That Made Us,Other,family_viewer,5.282,0.4693
The Repair Shop,Other,drama_viewer,5.282,0.4587
Marshall,Dramas,action_viewer,5.465,0.3221
U-Turn,Other,drama_viewer,5.282,0.4623
Finding Agnes,Dramas,drama_viewer,5.465,0.3782
Rust Creek,Thrillers,action_viewer,5.332,0.452
Spookley and the Christmas Kittens,Children & Family Movies,action_viewer,5.38,0.3071
The 2nd,Action & Adventure,action_viewer,5.498,0.2998
The Uncanny Counter,International Movies,drama_viewer,5.472,0.2642
A Go! Go! Cory Carson Christmas,Children & Family Movies,action_viewer,5.38,0.3071
Dance Dreams: Hot Chocolate Nutcracker,Children & Family Movies,action_viewer,5.38,0.3071
Don’t Listen,Other,drama_viewer,5.282,0.4623
Fabulous Lives of Bollywood Wives,International Movies,drama_viewer,5.472,0.2642
My Boss's Daughter,Comedies,drama_viewer,5.241,0.3591
Heartbreak High,International Movies,drama_viewer,5.472,0.2642
Over Christmas,International Movies,drama_viewer,5.472,0.2642
Sugar Rush Christmas,Other,family_viewer,5.282,0.4693
The Beast,Action & Adventure,action_viewer,5.498,0.3519
The Call,International Movies,drama_viewer,5.472,0.3047
Fantastica,Comedies,drama_viewer,5.241,0.4433
Larry the Cable Guy: Remain Seated,Other,action_viewer,5.282,0.4576
Mosul,Action & Adventure,action_viewer,5.498,0.2998
Unexpectedly Yours,Comedies,drama_viewer,5.241,0.4433
Ghosts of War,Other,drama_viewer,5.282,0.4623
Mystery Men,Action & Adventure,action_viewer,5.498,0.2998
Great Pretender,Other,drama_viewer,5.282,0.4587
Shawn Mendes: Live in Concert,Other,action_viewer,5.282,0.4576
The Christmas Chronicles: Part Two,Children & Family Movies,action_viewer,5.38,0.3029
Andhaghaaram,Other,drama_viewer,5.282,0.4623
Andhakaaram,Other,drama_viewer,5.282,0.4623
Before 30,International Movies,drama_viewer,5.472,0.2642
Dragons: Rescue Riders: Huttsgalor Holiday,Children & Family Movies,action_viewer,5.38,0.3071
Hillbilly Elegy,Dramas,action_viewer,5.465,0.3221
Notes for My Son,Dramas,drama_viewer,5.465,0.3782
Valentino,International Movies,drama_viewer,5.472,0.2642
Oldsters,Other,drama_viewer,5.282,0.4587
Hard Kill,Action & Adventure,action_viewer,5.498,0.2998
Shawn Mendes: In Wonder,Documentaries,action_viewer,5.408,0.4576
Strongest Deliveryman,International Movies,drama_viewer,5.472,0.2642
The Suit,Action & Adventure,action_viewer,5.498,0.3519
Dolly Parton’s Christmas on the Square,Children & Family Movies,action_viewer,5.38,0.3071
Machete Kills,Action & Adventure,action_viewer,5.498,0.2998
40 Sticks,International Movies,drama_viewer,5.472,0.3047
Alien Xmas,Children & Family Movies,action_viewer,5.38,0.3071
Flavorful Origins,Other,drama_viewer,5.282,0.4587
Heart & Soul,International Movies,drama_viewer,5.472,0.2642
Once Upon a Time in America,Other,action_viewer,5.282,0.4576
If Anything Happens I Love You,Dramas,action_viewer,5.465,0.3221
Mismatched,International Movies,drama_viewer,5.472,0.2642
The App That Stole Christmas,Children & Family Movies,action_viewer,5.38,0.3071
Voices of Fire,Other,family_viewer,5.282,0.4693
Black Friday,Dramas,drama_viewer,5.465,0.3782
Bodyguard,Action & Adventure,action_viewer,5.498,0.3519
Break Ke Baad,Comedies,drama_viewer,5.241,0.4433
Hawaizaada,Dramas,drama_viewer,5.465,0.3782
My Amnesia Girl,International Movies,drama_viewer,5.472,0.3047
Raman Raghav 2.0,International Movies,drama_viewer,5.472,0.3047
Open Season 2,Children & Family Movies,action_viewer,5.38,0.3071
Singham,Action & Adventure,action_viewer,5.498,0.3519
TE3N,Dramas,drama_viewer,5.465,0.3782
The Princess Switch: Switched Again,Children & Family Movies,action_viewer,5.38,0.3071
Three Words to Forever,Comedies,drama_viewer,5.241,0.4433
Well Done Abba,Comedies,drama_viewer,5.241,0.4433
Holiday Home Makeover with Mr. Christmas,Other,family_viewer,5.282,0.4693
Ainu Mosir,Dramas,action_viewer,5.465,0.3221
Kevin Hart: Zero F**ks Given,Other,action_viewer,5.282,0.4576
The Boss Baby: Back in Business,Other,family_viewer,5.282,0.4693
We Are the Champions,Other,family_viewer,5.282,0.4693
Osmosis Jones,Action & Adventure,action_viewer,5.498,0.2998
Loving,Dramas,action_viewer,5.465,0.3221
Whose Streets?,Documentaries,action_viewer,5.408,0.4576
A Very Country Christmas,Other,action_viewer,5.282,0.4576
America's Next Top Model,Other,family_viewer,5.282,0.4693
Beyblade Burst Rise,Other,drama_viewer,5.282,0.4587
Cloudy with a Chance of Meatballs 2,Children & Family Movies,action_viewer,5.38,0.3071
Hometown Holiday,Romantic Movies,action_viewer,5.391,0.3519
Polly Pocket,Other,family_viewer,5.282,0.4693
Survivor,Other,family_viewer,5.282,0.4693
The Crown,Other,family_viewer,5.282,0.4693
Europe's Most Dangerous Man: Otto Skorzeny in Spain,Documentaries,drama_viewer,5.408,0.4623
Poseidon,Action & Adventure,action_viewer,5.498,0.2998
White Christmas,Children & Family Movies,action_viewer,5.38,0.3071
Killer Cove,Thrillers,action_viewer,5.332,0.452
American Horror Story,Other,family_viewer,5.282,0.4693
Fukrey Boyzzz: Space Mein Fukrapanti,Children & Family Movies,action_viewer,5.38,0.3029
Jingle Jangle: A Christmas Journey,Children & Family Movies,action_viewer,5.38,0.3071
The Beginning of Life 2: Outside,Documentaries,drama_viewer,5.408,0.4623
The Life Ahead,Dramas,drama_viewer,5.465,0.3782
The Minions of Midas,Other,drama_viewer,5.282,0.4587
A Very Special Love,International Movies,drama_viewer,5.472,0.3047
